algorithm,parameters,count,k-nn,epsilon,largeepsilon,rel,qps,p50,p95,p99,p999,distcomps,build,candidates,indexsize,queriessize,dataset
pynndescent,"PyNNDescent(n_neighbors=40, pruning_mult=2.00, diversify_prob=0.000, epsilon=0.280, leaf_size=36)",10,0.9998699999999999,0.99999,1.0,0.08935425661604293,786.0959194289466,1.0998249053955078,3.1153440475463845,4.427719116210938,6.126908779144292,0.0,729.0020360946655,10.0,3039388.0,3866.4340125412946,sift-128-euclidean
pynndescent,"PyNNDescent(n_neighbors=40, pruning_mult=1.00, diversify_prob=0.000, epsilon=0.120, leaf_size=36)",10,0.90366,0.9703099999999999,0.99986,0.08973779053482223,4398.234290402519,0.217437744140625,0.3886342048645018,0.4913830757141114,0.6246657371521015,0.0,729.5061395168304,10.0,2950100.0,670.7464416885376,sift-128-euclidean
pynndescent,"PyNNDescent(n_neighbors=40, pruning_mult=1.00, diversify_prob=1.000, epsilon=0.160, leaf_size=36)",10,0.94471,0.99023,1.0,0.08950714740930352,4566.689687182654,0.2034902572631836,0.39458274841308594,0.49878120422363303,0.6706717014312744,0.0,645.7121822834015,10.0,2843264.0,622.6094161773681,sift-128-euclidean
pynndescent,"PyNNDescent(n_neighbors=60, pruning_mult=2.00, diversify_prob=0.000, epsilon=0.120, leaf_size=48)",10,0.9943199999999999,0.99954,1.0,0.08936744297577968,2332.915248562057,0.4010200500488281,0.7765412330627439,1.0066127777099612,1.3010723590850874,0.0,1172.836713552475,10.0,2685000.0,1150.9205067157745,sift-128-euclidean
pynndescent,"PyNNDescent(n_neighbors=40, pruning_mult=2.00, diversify_prob=1.000, epsilon=0.200, leaf_size=36)",10,0.9734,0.9967,1.0,0.08942124377842596,2900.730891091259,0.3097057342529297,0.7190942764282223,0.9963703155517583,1.3873662948608416,0.0,656.7328896522522,10.0,2845196.0,980.8548627306939,sift-128-euclidean
pynndescent,"PyNNDescent(n_neighbors=20, pruning_mult=1.50, diversify_prob=1.000, epsilon=0.160, leaf_size=24)",10,0.88072,0.96182,1.0,0.08975260935231506,5556.221735731123,0.17023086547851562,0.2980232238769531,0.37265300750732433,0.5064101219177265,0.0,374.2930519580841,10.0,3328640.0,599.0833624572754,sift-128-euclidean
pynndescent,"PyNNDescent(n_neighbors=40, pruning_mult=2.00, diversify_prob=0.000, epsilon=0.020, leaf_size=36)",10,0.9012600000000001,0.9662599999999999,1.0,0.08968519835044235,5552.044192868854,0.179290771484375,0.2460598945617674,0.28228998184204107,0.3392703533172609,0.0,729.0020360946655,10.0,3039388.0,547.435844243431,sift-128-euclidean
pynndescent,"PyNNDescent(n_neighbors=40, pruning_mult=2.00, diversify_prob=1.000, epsilon=0.040, leaf_size=36)",10,0.7584,0.8621700000000001,0.99985,0.09036336419730889,7994.362800736557,0.12469291687011719,0.1811981201171875,0.2155375480651857,0.28586506843566917,0.0,656.7328896522522,10.0,2845196.0,355.90028510313033,sift-128-euclidean
pynndescent,"PyNNDescent(n_neighbors=40, pruning_mult=2.00, diversify_prob=1.000, epsilon=0.320, leaf_size=36)",10,0.9983700000000001,0.9998400000000001,1.0,0.08935740031651399,1116.2689787568438,0.7405281066894531,2.2747993469238272,3.3909106254577663,4.799865245819096,0.0,656.7328896522522,10.0,2845196.0,2548.844457873058,sift-128-euclidean
pynndescent,"PyNNDescent(n_neighbors=10, pruning_mult=1.00, diversify_prob=1.000, epsilon=0.120, leaf_size=24)",10,0.63591,0.7390100000000001,0.9978400000000001,0.09139204144063437,6737.480583358633,0.1437664031982422,0.2093434333801268,0.2462911605834962,0.30803680419921875,0.0,380.6048243045807,10.0,3377380.0,501.2823351716995,sift-128-euclidean
pynndescent,"PyNNDescent(n_neighbors=20, pruning_mult=0.75, diversify_prob=1.000, epsilon=0.160, leaf_size=24)",10,0.86663,0.9538800000000001,0.9999,0.08982876255787094,5435.318117359892,0.17547607421875,0.30612945556640625,0.38933753967285156,0.5137951374053962,0.0,396.0852098464966,10.0,3331788.0,612.9885920308112,sift-128-euclidean
pynndescent,"PyNNDescent(n_neighbors=60, pruning_mult=3.00, diversify_prob=0.000, epsilon=0.360, leaf_size=48)",10,1.0,1.0,1.0,0.08935400220785608,343.9448059275058,2.3277997970581055,7.404422760009761,10.974900722503662,15.74116873741156,0.0,1159.4757416248322,10.0,2715768.0,7895.941305688477,sift-128-euclidean
pynndescent,"PyNNDescent(n_neighbors=10, pruning_mult=0.50, diversify_prob=1.000, epsilon=0.040, leaf_size=24)",10,0.31911999999999996,0.37373,0.8719300000000001,0.09625137715214778,9688.355090129358,0.10132789611816406,0.12469291687011719,0.1385211944580078,0.1707098484039311,0.0,367.70542335510254,10.0,3351352.0,345.91547985420226,sift-128-euclidean
pynndescent,"PyNNDescent(n_neighbors=20, pruning_mult=1.50, diversify_prob=1.000, epsilon=0.040, leaf_size=24)",10,0.66604,0.76653,0.9983000000000001,0.09109194604470817,9170.515496916709,0.10800361633300781,0.14781951904296875,0.17142772674560558,0.2121958732604987,0.0,374.2930519580841,10.0,3328640.0,362.97196173095705,sift-128-euclidean
pynndescent,"PyNNDescent(n_neighbors=40, pruning_mult=2.00, diversify_prob=1.000, epsilon=0.280, leaf_size=36)",10,0.9955999999999999,0.99961,1.0,0.08936431671948229,1554.873357255789,0.5550384521484375,1.5874147415161128,2.3067116737365727,3.130436658859253,0.0,656.7328896522522,10.0,2845196.0,1829.8570663153648,sift-128-euclidean
pynndescent,"PyNNDescent(n_neighbors=40, pruning_mult=1.00, diversify_prob=1.000, epsilon=0.020, leaf_size=36)",10,0.71732,0.82018,0.99936,0.09067320423167805,9089.552474924818,0.10800361633300781,0.1456737518310547,0.16760826110839844,0.21149253845215155,0.0,645.7121822834015,10.0,2843264.0,312.8057192962646,sift-128-euclidean
pynndescent,"PyNNDescent(n_neighbors=40, pruning_mult=2.00, diversify_prob=0.000, epsilon=0.160, leaf_size=36)",10,0.99419,0.99968,1.0,0.08936717911555705,2012.8578412526956,0.4761219024658203,1.07123851776123,1.4467334747314455,1.9505271911621145,0.0,729.0020360946655,10.0,3039388.0,1509.986417177105,sift-128-euclidean
pynndescent,"PyNNDescent(n_neighbors=10, pruning_mult=0.50, diversify_prob=1.000, epsilon=0.080, leaf_size=24)",10,0.36565,0.43064,0.93172,0.0950728633923661,9150.56452752999,0.10728836059570312,0.14090538024902344,0.15950441360473638,0.1904966831207276,0.0,367.70542335510254,10.0,3351352.0,366.2453819015503,sift-128-euclidean
pynndescent,"PyNNDescent(n_neighbors=40, pruning_mult=2.00, diversify_prob=0.000, epsilon=0.240, leaf_size=36)",10,0.9994099999999999,0.9999800000000001,1.0,0.08935486863238008,1068.8733163980755,0.8237361907958984,2.1580219268798815,3.063528537750246,4.145682573318494,0.0,729.0020360946655,10.0,3039388.0,2843.5437140878676,sift-128-euclidean
pynndescent,"PyNNDescent(n_neighbors=20, pruning_mult=0.75, diversify_prob=1.000, epsilon=0.040, leaf_size=24)",10,0.6490199999999999,0.74953,0.9976200000000001,0.0912606406091358,9371.397725109504,0.10442733764648438,0.1404285430908203,0.16117095947265625,0.20504188537597695,0.0,396.0852098464966,10.0,3331788.0,355.5273287647247,sift-128-euclidean
pynndescent,"PyNNDescent(n_neighbors=10, pruning_mult=1.00, diversify_prob=1.000, epsilon=0.080, leaf_size=24)",10,0.56289,0.65571,0.9925599999999999,0.09215641745393387,8060.849041464624,0.12159347534179688,0.16570091247558594,0.1916933059692384,0.2219696044921879,0.0,380.6048243045807,10.0,3377380.0,418.98564067220684,sift-128-euclidean
pynndescent,"PyNNDescent(n_neighbors=60, pruning_mult=2.00, diversify_prob=0.000, epsilon=0.240, leaf_size=48)",10,0.99986,0.99999,1.0,0.08935425930996378,958.0483799009165,0.8765459060668945,2.423524856567383,3.3846664428710955,4.611851930618311,0.0,1172.836713552475,10.0,2685000.0,2802.572454929352,sift-128-euclidean
pynndescent,"PyNNDescent(n_neighbors=10, pruning_mult=0.50, diversify_prob=1.000, epsilon=0.060, leaf_size=24)",10,0.34068,0.4003,0.9035500000000001,0.09565748415316667,9267.635845872312,0.10538101196289062,0.13256072998046875,0.14853477478027344,0.1802451610565187,0.0,367.70542335510254,10.0,3351352.0,361.6188697673798,sift-128-euclidean
pynndescent,"PyNNDescent(n_neighbors=10, pruning_mult=1.00, diversify_prob=1.000, epsilon=0.010, leaf_size=24)",10,0.44048,0.5114099999999999,0.94793,0.09400882797791182,9437.346322356745,0.10383129119873047,0.13017654418945312,0.14448165893554688,0.16975450515747081,0.0,380.6048243045807,10.0,3377380.0,357.87390699005124,sift-128-euclidean
pynndescent,"PyNNDescent(n_neighbors=40, pruning_mult=1.00, diversify_prob=1.000, epsilon=0.000, leaf_size=36)",10,0.65259,0.75134,0.99825,0.09118726450986141,10066.070298029123,0.09775161743164062,0.12899637222290022,0.14496326446533214,0.19098043441772605,0.0,645.7121822834015,10.0,2843264.0,282.46017719116213,sift-128-euclidean
pynndescent,"PyNNDescent(n_neighbors=20, pruning_mult=0.75, diversify_prob=1.000, epsilon=0.020, leaf_size=24)",10,0.60693,0.70253,0.99502,0.09167660857190227,9831.196480527367,0.09965896606445312,0.13065338134765625,0.14901876449584978,0.20075154304504458,0.0,396.0852098464966,10.0,3331788.0,338.8995435702324,sift-128-euclidean
pynndescent,"PyNNDescent(n_neighbors=20, pruning_mult=1.50, diversify_prob=1.000, epsilon=0.100, leaf_size=24)",10,0.78384,0.8884000000000001,0.9998799999999999,0.09022867877004068,7633.500594492666,0.1323223114013672,0.20004510879516585,0.2386617660522462,0.30350875854492226,0.0,374.2930519580841,10.0,3328640.0,436.05682069396977,sift-128-euclidean
pynndescent,"PyNNDescent(n_neighbors=40, pruning_mult=1.00, diversify_prob=1.000, epsilon=0.240, leaf_size=36)",10,0.98871,0.9989800000000001,1.0,0.08938170235398145,2564.158933074189,0.33473968505859375,0.8731126785278317,1.2881803512573242,1.7030348777771018,0.0,645.7121822834015,10.0,2843264.0,1108.8485831848145,sift-128-euclidean
pynndescent,"PyNNDescent(n_neighbors=60, pruning_mult=3.00, diversify_prob=0.000, epsilon=0.040, leaf_size=48)",10,0.96478,0.99386,1.0,0.08944970376435575,3580.4256931983673,0.28312206268310547,0.4351258277893065,0.5102157592773438,0.6215579509735109,0.0,1159.4757416248322,10.0,2715768.0,758.5042206459045,sift-128-euclidean
hnsw(nmslib),"Nmslib(method_name=hnsw, index_param=['M=32', 'efConstruction=400', 'post=2'])",10,0.99885,0.9999399999999999,1.0,0.08935659017473144,1651.793984471584,0.6327629089355469,0.7634162902832031,0.8053779602050781,0.8621275424957288,0.0,5598.322062730789,10.0,2787496.0,1687.556696661377,sift-128-euclidean
hnsw(nmslib),"Nmslib(method_name=hnsw, index_param=['M=20', 'efConstruction=400', 'post=2'])",10,0.9708600000000001,0.99606,1.0,0.0894299582310979,3842.3965729112906,0.2689361572265625,0.31566619873046875,0.3464221954345703,0.48256039619445823,0.0,5680.140861272812,10.0,2725368.0,709.2885776584625,sift-128-euclidean
hnsw(nmslib),"Nmslib(method_name=hnsw, index_param=['M=32', 'efConstruction=400', 'post=2'])",10,0.9944599999999999,0.99971,1.0,0.08936587796421766,2592.0715058300075,0.4038810729980469,0.4818558692932127,0.5104565620422363,0.5536098480224614,0.0,5598.322062730789,10.0,2787496.0,1075.3931724994661,sift-128-euclidean
hnsw(nmslib),"Nmslib(method_name=hnsw, index_param=['M=8', 'efConstruction=400', 'post=0'])",10,0.95246,0.9907,1.0,0.08949955721942898,3219.913189939614,0.3173351287841797,0.3693103790283203,0.4179596900939944,0.5497934818267822,0.0,2199.9707775115967,10.0,1587620.0,493.06298224449154,sift-128-euclidean
hnsw(nmslib),"Nmslib(method_name=hnsw, index_param=['M=12', 'efConstruction=400', 'post=0'])",10,0.96017,0.99367,1.0,0.08946464466127564,2318.873655313855,0.4432201385498047,0.5161762237548828,0.5562305450439453,0.7138311862945569,0.0,3202.428763151169,10.0,1676992.0,723.1924844879151,sift-128-euclidean
hnsw(nmslib),"Nmslib(method_name=hnsw, index_param=['M=32', 'efConstruction=400', 'post=2'])",10,0.9997,0.9999800000000001,1.0,0.0893546171792172,1118.4309013126397,0.9350776672363281,1.141083240509033,1.2021088600158691,1.2788796424865727,0.0,5598.322062730789,10.0,2787496.0,2492.3274175708775,sift-128-euclidean
hnsw(nmslib),"Nmslib(method_name=hnsw, index_param=['M=4', 'efConstruction=400', 'post=0'])",10,0.28937,0.33805999999999997,0.73309,0.1117025040590793,17273.596992618688,0.057220458984375,0.09584426879882812,0.12374162673950201,0.3082766532897952,0.0,1275.3751215934753,10.0,1504672.0,87.10820338363648,sift-128-euclidean
hnsw(nmslib),"Nmslib(method_name=hnsw, index_param=['M=20', 'efConstruction=400', 'post=2'])",10,0.9993299999999999,0.99997,1.0,0.08935532244873311,1040.768312236846,1.0325908660888672,1.2261986732482908,1.277923583984375,1.3585162162780777,0.0,5680.140861272812,10.0,2725368.0,2618.611623698044,sift-128-euclidean
hnsw(nmslib),"Nmslib(method_name=hnsw, index_param=['M=20', 'efConstruction=400', 'post=2'])",10,0.99748,0.99985,1.0,0.08935897796619124,1611.6511860358894,0.6690025329589844,0.7791519165039062,0.8142042160034181,0.9114785194396982,0.0,5680.140861272812,10.0,2725368.0,1691.0408552507402,sift-128-euclidean
hnsw(nmslib),"Nmslib(method_name=hnsw, index_param=['M=4', 'efConstruction=400', 'post=0'])",10,0.03365,0.03806,0.09779,inf,39752.894054937286,0.02384185791015625,0.03648996353149397,0.046253204345703125,0.26440644264221197,0.0,1275.3751215934753,3.7274,1504672.0,37.850627879333494,sift-128-euclidean
hnsw(nmslib),"Nmslib(method_name=hnsw, index_param=['M=8', 'efConstruction=400', 'post=0'])",10,0.22346,0.25887,0.67699,inf,23619.462513156166,0.04100799560546875,0.05507469177246094,0.06461143493652344,0.2660768032073978,0.0,2199.9707775115967,9.9976,1587620.0,67.21660152578355,sift-128-euclidean
hnsw(nmslib),"Nmslib(method_name=hnsw, index_param=['M=32', 'efConstruction=400', 'post=2'])",10,0.9995900000000001,0.9999800000000001,1.0,0.08935481096589581,1251.4006376966636,0.835418701171875,1.0178089141845703,1.0693097114562988,1.1363041400909426,0.0,5598.322062730789,10.0,2787496.0,2227.5008626579283,sift-128-euclidean
hnsw(nmslib),"Nmslib(method_name=hnsw, index_param=['M=12', 'efConstruction=400', 'post=0'])",10,0.74276,0.8449199999999999,0.9997400000000001,0.09052054728693708,6455.97953692094,0.15115737915039062,0.20074844360351562,0.23389101028442388,0.4429843425750738,0.0,3202.428763151169,10.0,1676992.0,259.7579484893799,sift-128-euclidean
hnsw(nmslib),"Nmslib(method_name=hnsw, index_param=['M=32', 'efConstruction=400', 'post=2'])",10,0.9963599999999999,0.9998400000000001,1.0,0.08936180195627973,2209.449479231416,0.4725456237792969,0.5667209625244141,0.5970001220703125,0.6549367904663088,0.0,5598.322062730789,10.0,2787496.0,1261.6246835250856,sift-128-euclidean
hnsw(nmslib),"Nmslib(method_name=hnsw, index_param=['M=12', 'efConstruction=400', 'post=0'])",10,0.9795,0.99788,1.0,0.08940698150633151,1659.7489750289199,0.621795654296875,0.7202625274658203,0.760321617126465,0.9005136489868177,0.0,3202.428763151169,10.0,1676992.0,1010.3889354537964,sift-128-euclidean
hnsw(nmslib),"Nmslib(method_name=hnsw, index_param=['M=8', 'efConstruction=400', 'post=0'])",10,0.78635,0.88317,0.99828,0.09042792190506241,8714.663654778058,0.11467933654785156,0.15091896057128906,0.1778626441955567,0.3373625278472901,0.0,2199.9707775115967,10.0,1587620.0,182.17800053930284,sift-128-euclidean
hnsw(nmslib),"Nmslib(method_name=hnsw, index_param=['M=12', 'efConstruction=400', 'post=0'])",10,0.8607100000000001,0.94252,0.9999,0.08986422303854465,4646.681696569526,0.21409988403320312,0.26917457580566406,0.3113746643066406,0.4787449836730958,0.0,3202.428763151169,10.0,1676992.0,360.9009847259521,sift-128-euclidean
hnsw(nmslib),"Nmslib(method_name=hnsw, index_param=['M=20', 'efConstruction=400', 'post=2'])",10,0.91462,0.9754799999999999,1.0,0.08961427701246408,6078.065454600258,0.16760826110839844,0.20837783813476562,0.2408051490783692,0.37503862380981573,0.0,5680.140861272812,10.0,2725368.0,448.39398659934994,sift-128-euclidean
hnsw(nmslib),"Nmslib(method_name=hnsw, index_param=['M=8', 'efConstruction=400', 'post=0'])",10,0.8657400000000001,0.9449799999999999,0.999,0.08995174409069638,6215.061704540133,0.15926361083984375,0.1976490020751953,0.23079156875610357,0.38528513908386247,0.0,2199.9707775115967,10.0,1587620.0,255.44718226051333,sift-128-euclidean
hnsw(nmslib),"Nmslib(method_name=hnsw, index_param=['M=20', 'efConstruction=400', 'post=2'])",10,0.6747799999999999,0.77629,0.99935,0.09094702974441489,11423.308014501157,0.08511543273925781,0.11515617370605469,0.13446807861328125,0.31518983840942394,0.0,5680.140861272812,10.0,2725368.0,238.57957752170563,sift-128-euclidean
hnsw(nmslib),"Nmslib(method_name=hnsw, index_param=['M=32', 'efConstruction=400', 'post=2'])",10,0.99997,1.0,1.0,0.08935404556340387,660.6942492246344,1.5766620635986328,1.9605159759521484,2.0706701278686523,2.208003997802736,0.0,5598.322062730789,10.0,2787496.0,4219.0408093778615,sift-128-euclidean
hnsw(nmslib),"Nmslib(method_name=hnsw, index_param=['M=32', 'efConstruction=400', 'post=2'])",10,0.9998400000000001,0.99999,1.0,0.08935425245445328,928.878118364866,1.1203289031982422,1.3816356658935547,1.4560222625732422,1.5325648784637471,0.0,5598.322062730789,10.0,2787496.0,3000.9276189075467,sift-128-euclidean
hnsw(nmslib),"Nmslib(method_name=hnsw, index_param=['M=12', 'efConstruction=400', 'post=0'])",10,0.9225099999999999,0.97897,0.9999,0.08960132680493783,3308.2046836807854,0.30684471130371094,0.3669261932373047,0.40889024734497076,0.5664856433868415,0.0,3202.428763151169,10.0,1676992.0,506.91905741882323,sift-128-euclidean
hnsw(nmslib),"Nmslib(method_name=hnsw, index_param=['M=20', 'efConstruction=400', 'post=2'])",10,0.9811099999999999,0.9981099999999999,1.0,0.08940057538870087,3213.8541555401866,0.32782554626464844,0.3807544708251953,0.41461467742919933,0.5455105304718035,0.0,5680.140861272812,10.0,2725368.0,848.0061222759247,sift-128-euclidean
hnsw(nmslib),"Nmslib(method_name=hnsw, index_param=['M=8', 'efConstruction=400', 'post=0'])",10,0.96811,0.99536,1.0,0.08944748953030121,2555.8215188474214,0.4031658172607422,0.463736057281494,0.5130839347839357,0.6279993057250987,0.0,2199.9707775115967,10.0,1587620.0,621.1779610948563,sift-128-euclidean
hnsw(nmslib),"Nmslib(method_name=hnsw, index_param=['M=20', 'efConstruction=400', 'post=2'])",10,0.46773,0.5442,0.9674099999999999,0.09329551821858038,14966.016687647543,0.06461143493652344,0.08749961853027344,0.10442733764648438,0.3001708984375004,0.0,5680.140861272812,10.0,2725368.0,182.1037659439087,sift-128-euclidean
hnsw(nmslib),"Nmslib(method_name=hnsw, index_param=['M=32', 'efConstruction=400', 'post=2'])",10,0.9475,0.9896100000000001,1.0,0.08949640040163562,5788.101827880897,0.1761913299560547,0.21958351135253906,0.2522587776184085,0.2932553291320802,0.0,5598.322062730789,10.0,2787496.0,481.59069810638425,sift-128-euclidean
hnsw(nmslib),"Nmslib(method_name=hnsw, index_param=['M=32', 'efConstruction=400', 'post=2'])",10,0.99938,0.9999499999999999,1.0,0.08935536275134327,1421.7713621087498,0.7352828979492188,0.8902549743652344,0.9350872039794924,0.985865592956544,0.0,5598.322062730789,10.0,2787496.0,1960.5796503494262,sift-128-euclidean
